1000,0.0989,0.0993,2.5983604633808137
2000,0.09926,0.0992,1.009215095281601
3000,0.10002,0.1,3.3185458302497866
4000,0.09692,0.0963,2.0181186950206755
5000,0.10022,0.1001,0.7179645586013794
6000,0.10002,0.0998,3.0275790848731994
7000,0.10072,0.1007,1.7270882005691528
8000,0.09816,0.0977,0.4270753884315491
9000,0.09918,0.0995,2.735302800178528
10000,0.09852,0.0979,1.4360340764522552
11000,0.10018,0.1001,0.1363812792301178
12000,0.10006,0.0999,2.4445820960998534
13000,0.1002,0.1,1.1441305494308471
14000,0.1001,0.1001,3.451679875612259
15000,0.10038,0.1007,2.1520219447612763
16000,0.10014,0.1001,0.854033185005188
17000,0.09774,0.0972,3.1608488357067106
18000,0.0998,0.0994,1.8608715014457702
19000,0.10024,0.0998,0.562954978942871
20000,0.10002,0.0996,2.869137706518173
21000,0.09976,0.0998,1.5703958270549774
22000,0.10048,0.1006,0.27212605166435244
23000,0.09756,0.0969,2.5780083270072938
24000,0.09974,0.0993,1.2797186329364776
25000,0.1,0.1,3.585361114025116
26000,0.09958,0.0999,2.2873865323066713
27000,0.10038,0.1005,0.9890542137622833
28000,0.1002,0.1005,3.294753925561905
29000,0.0995,0.0995,1.9963329071998597
30000,0.10022,0.1001,0.6986708343029022
31000,0.09812,0.0978,3.0037724974155426
32000,0.10022,0.0999,1.7059764292240143
33000,0.1002,0.1,0.40804796624183653
34000,0.09956,0.0996,2.7131255850791933
35000,0.10018,0.1002,1.4147808248996734
36000,0.10014,0.1,0.11760604071617127
37000,0.10022,0.1,2.422354290962219
38000,0.1006,0.1008,1.1248539159297943
39000,0.09936,0.0999,3.4294442284107207
40000,0.10058,0.1005,2.1316517629623415
41000,0.10044,0.1001,0.8341784508228302
42000,0.10018,0.0994,3.1387264955043794
43000,0.1006,0.1007,1.8411578538417817
44000,0.10126,0.1014,0.5437949125766754
45000,0.11314,0.1134,2.846157163619995
46000,0.11758,0.1191,1.5440003068447112
47000,0.14156,0.1415,0.24754822683334352
48000,0.2276,0.2307,2.4219518452882767
49000,0.263,0.2631,1.101838348507881
50000,0.24856,0.2449,3.057116925239563
51000,0.3024,0.3083,1.8522771898508072
52000,0.33446,0.3399,0.7602912327051162
53000,0.36754,0.3716,2.5254669761657715
54000,0.3627,0.3632,1.4800039846897126
55000,0.38656,0.3834,0.4960241758823395
56000,0.3855,0.3883,2.1703004846572878
57000,0.40406,0.404,1.2106291283369064
58000,0.41882,0.4241,0.27342307949066164
59000,0.42986,0.4253,1.8788110584020614
60000,0.41486,0.4162,0.9642978538274765
61000,0.44214,0.4379,0.06752523708343505
62000,0.44076,0.4354,1.6138160790205003
63000,0.45706,0.4532,0.7311132403612137
64000,0.465,0.467,2.237958617091179
65000,0.4669,0.467,1.3577185723781586
66000,0.4676,0.462,0.515188148856163
67000,0.48008,0.4772,1.975946371972561
68000,0.48614,0.4796,1.1383228721022607
69000,0.49534,0.4875,0.32272782230377195
70000,0.4833,0.4848,1.7316514627933501
71000,0.50356,0.4938,0.9268492790460586
72000,0.51768,0.5126,0.13850966715812682
73000,0.51444,0.5054,1.5065993162989617
74000,0.51754,0.5069,0.721533168554306
75000,0.52436,0.5098,2.0788372841477396
76000,0.53314,0.5225,1.2976913404464723
77000,0.53582,0.5198,0.5403959466814995
78000,0.54136,0.5275,1.8578347828388213
79000,0.54624,0.5296,1.1044879761338233
80000,0.54562,0.5311,0.36370280784368514
81000,0.5428,0.5249,1.6488450694084167
82000,0.5591,0.5427,0.9078604843020439
83000,0.5566,0.5363,0.19905535662174226
84000,0.56902,0.5527,1.447874002456665
85000,0.57156,0.5536,0.7362096330523491
86000,0.577,0.5534,0.04260006660223007
87000,0.57378,0.554,1.2521677218675613
88000,0.58108,0.5599,0.5605642367601394
89000,0.581,0.5565,1.7537073536515235
90000,0.59238,0.5704,1.069671563923359
91000,0.59834,0.5749,0.4081514679193497
92000,0.60558,0.5794,1.5569015721678734
93000,0.60656,0.5833,0.9017866288423538
94000,0.61112,0.5829,0.2539724968075752
95000,0.60664,0.5763,1.3761790698170662
96000,0.61448,0.5889,0.731962634563446
97000,0.62498,0.5925,0.1033848620057106
98000,0.6161,0.5809,1.2022490498423577
99000,0.62322,0.5935,0.5771081503629685
100000,0.62582,0.5945,1.655315026640892
101000,0.62884,0.5941,1.035878557741642
102000,0.63478,0.6036,0.41999784916639327
103000,0.63762,0.5987,1.479192742049694
104000,0.64412,0.6079,0.875486142039299
105000,0.63802,0.5987,0.28589636415243147
106000,0.63808,0.602,1.3236544415950775
107000,0.64872,0.6095,0.7316483155488968
108000,0.6565,0.6174,0.15577794098854064
109000,0.65226,0.6094,1.1650454124808312
110000,0.6586,0.6176,0.5959349928498268
111000,0.66186,0.6191,0.02727529847621918
112000,0.663,0.6212,1.0128008767664431
113000,0.66756,0.6236,0.45025967758893964
114000,0.66256,0.6214,1.42951604154706
115000,0.66936,0.6221,0.8739305740296841
116000,0.66812,0.6203,0.32217746737599373
117000,0.66512,0.6158,1.280900697916746
118000,0.68166,0.632,0.7370680754184723
119000,0.67394,0.625,0.19674876135587693
120000,0.67612,0.6254,1.1427715722620486
121000,0.6755,0.6272,0.6029630237221718
122000,0.68704,0.6301,0.07451257061958313
123000,0.68336,0.6262,1.0014901540279388
124000,0.68774,0.6332,0.47970458468794824
125000,0.69034,0.6392,1.4009809229969978
126000,0.68644,0.6299,0.8755581437051296
127000,0.69292,0.6363,0.35606958708167075
128000,0.68934,0.6381,1.2605745142698288
129000,0.6913,0.6342,0.7507248751819133
130000,0.69788,0.6378,0.23934912940859795
131000,0.69776,0.6323,1.1244688456058503
132000,0.7028,0.6417,0.6269468776583672
133000,0.7014,0.6354,0.12369469049572944
134000,0.70638,0.6456,1.0048806203603744
135000,0.70618,0.6422,0.5038378148078918
136000,0.7054,0.6398,0.01605622410774231
137000,0.71172,0.6449,0.8792472043335438
138000,0.7034,0.6403,0.3856951749622822
139000,0.7092,0.6466,1.2453352094888688
140000,0.71328,0.6453,0.7572713896334171
141000,0.71316,0.6489,0.27188236013054845
142000,0.71698,0.6477,1.126699429690838
143000,0.72012,0.6485,0.6420481968522072
144000,0.71548,0.6435,0.16429490521550177
145000,0.71602,0.6451,1.0062055439949036
146000,0.71408,0.6422,0.5251489158570767
147000,0.72254,0.6515,0.06514677393436431
148000,0.72436,0.6535,0.8965284828841686
149000,0.72128,0.6508,0.4254540060758591
150000,0.72636,0.6536,1.2449796010255814
151000,0.72206,0.6499,0.7834384298324585
152000,0.723,0.6446,0.3196851653158665
153000,0.72974,0.658,1.1317282752096653
154000,0.7314,0.6563,0.6648555206358433
155000,0.7312,0.6529,0.20591613134741782
156000,0.73476,0.6578,1.014045787155628
